bbmap stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_method_depth,Reads Used,Reads Used (bases),Mapping Time (s),Reads/sec,kBases/sec,Mated pairs (pct pairs),Mated pairs (num pairs),Mated pairs (pct bases),Mated pairs (num bases),Bad pairs (pct pairs),Bad pairs (num pairs),Bad pairs (pct bases),Bad pairs (num bases),insert size avg,Read 1 mapped (pct reads),Read 1 mapped (num reads),Read 1 mapped (pct bases),Read 1 mapped (num bases),Read 1 unambiguous (pct reads),Read 1 unambiguous (num reads),Read 1 unambiguous (pct bases),Read 1 unambiguous (num bases),Read 1 ambiguous (pct reads),Read 1 ambiguous (num reads),Read 1 ambiguous (pct bases),Read 1 ambiguous (num bases),Read 1 low-Q discards (pct reads),Read 1 low-Q discards (num reads),Read 1 low-Q discards (pct bases),Read 1 low-Q discards (num bases),Read 1 perfect best site (pct reads),Read 1 perfect best site (num reads),Read 1 perfect best site (pct bases),Read 1 perfect best site (num bases),Read 1 semiperfect site (pct reads),Read 1 semiperfect site (num reads),Read 1 semiperfect site (pct bases),Read 1 semiperfect site (num bases),Read 1 rescued (pct reads),Read 1 rescued (num reads),Read 1 Match Rate (pct bases),Read 1 Match Rate (num bases),Read 1 Error Rate (pct reads),Read 1 Error Rate (num reads),Read 1 Error Rate (pct bases),Read 1 Error Rate (num bases),Read 1 Sub Rate (pct reads),Read 1 Sub Rate (num reads),Read 1 Sub Rate (pct bases),Read 1 Sub Rate (num bases),Read 1 Del Rate (pct reads),Read 1 Del Rate (num reads),Read 1 Del Rate (pct bases),Read 1 Del Rate (num bases),Read 1 Ins Rate (pct reads),Read 1 Ins Rate (num reads),Read 1 Ins Rate (pct bases),Read 1 Ins Rate (num bases),Read 1 N Rate (pct reads),Read 1 N Rate (num reads),Read 1 N Rate (pct bases),Read 1 N Rate (num bases),Read 2 mapped (pct reads),Read 2 mapped (num reads),Read 2 mapped (pct bases),Read 2 mapped (num bases),Read 2 unambiguous (pct reads),Read 2 unambiguous (num reads),Read 2 unambiguous (pct bases),Read 2 unambiguous (num bases),Read 2 ambiguous (pct reads),Read 2 ambiguous (num reads),Read 2 ambiguous (pct bases),Read 2 ambiguous (num bases),Read 2 low-Q discards (pct reads),Read 2 low-Q discards (num reads),Read 2 low-Q discards (pct bases),Read 2 low-Q discards (num bases),Read 2 perfect best site (pct reads),Read 2 perfect best site (num reads),Read 2 perfect best site (pct bases),Read 2 perfect best site (num bases),Read 2 semiperfect site (pct reads),Read 2 semiperfect site (num reads),Read 2 semiperfect site (pct bases),Read 2 semiperfect site (num bases),Read 2 rescued (pct reads),Read 2 rescued (num reads),Read 2 Match Rate (pct bases),Read 2 Match Rate (num bases),Read 2 Error Rate (pct reads),Read 2 Error Rate (num reads),Read 2 Error Rate (pct bases),Read 2 Error Rate (num bases),Read 2 Sub Rate (pct reads),Read 2 Sub Rate (num reads),Read 2 Sub Rate (pct bases),Read 2 Sub Rate (num bases),Read 2 Del Rate (pct reads),Read 2 Del Rate (num reads),Read 2 Del Rate (pct bases),Read 2 Del Rate (num bases),Read 2 Ins Rate (pct reads),Read 2 Ins Rate (num reads),Read 2 Ins Rate (pct bases),Read 2 Ins Rate (num bases),Read 2 N Rate (pct reads),Read 2 N Rate (num reads),Read 2 N Rate (pct bases),Read 2 N Rate (num bases),sample,method,depth
UT-UPHL-250411047375_bbnorm_5000,1306314,173014057,37.363,34962.39,4630.58,99.6828,651085,99.6975,172490712,0.0205,134,0.0233,40350,163.85,99.8885,652429,99.8895,86430202,99.8885,652429,99.8895,86430202,0,0,0,0,0,0,0,0,56.2739,367557,55.0073,47595525,56.2739,367557,55.0073,47595525,0.2996,1957,92.4433,85848463,42.2933,275934,7.5397,7001803,41.1866,268713,0.5817,540215,3.0537,19923,6.9303,6435914,0.5293,3453,0.0276,25674,2.2481,14667,0.0171,15850,99.7664,651631,99.7512,86273077,99.7662,651630,99.7511,86272948,0.0002,1,0.0001,129,0,0,0,0,55.2901,361131,53.7891,46521222,55.2901,361131,53.7891,46521222,0.3286,2146,91.9934,85667040,44.5794,290493,8.0045,7454071,43.52,283590,0.6295,586255,3.0186,19670,7.3558,6849920,0.4321,2816,0.0192,17896,0.0255,166,0.002,1886,UT-UPHL-250411047375,bbnorm,5000
UT-UPHL-250411047375_bbnorm_10000,1920218,255466320,50.944,37692.46,5014.61,99.7554,957761,99.7747,254890652,0.0151,145,0.0171,43654,164.45,99.9073,959219,99.9068,127645998,99.9073,959219,99.9068,127645998,0,0,0,0,0,0,0,0,57.0907,548133,55.9229,71449921,57.0907,548133,55.9229,71449921,0.2948,2830,94.2892,126812608,41.2072,395267,5.6911,7654190,40.2178,385777,0.5751,773410,3.1885,30585,5.0912,6847273,0.4784,4589,0.0249,33507,2.6305,25232,0.0197,26473,99.827,958448,99.8164,127466726,99.8269,958447,99.8163,127466597,0.0001,1,0.0001,129,0,0,0,0,56.3187,540721,54.906,70115643,56.3187,540721,54.906,70115643,0.3291,3160,93.9658,126599152,43.5824,417715,6.0327,8127770,42.6435,408716,0.6268,844542,3.1481,30173,5.3902,7262214,0.3773,3616,0.0156,21014,0.0225,216,0.0015,2018,UT-UPHL-250411047375,bbnorm,10000
UT-UPHL-250411047375_raw_all,2526884,337388452,62.405,40491.39,5406.39,99.7644,1260465,99.7961,336700398,0.0121,153,0.0137,46066,164.79,99.8924,1262082,99.9015,168572041,99.8923,1262081,99.9015,168572007,0.0001,1,0,34,0,0,0,0,59.057,746151,58.0854,98012212,59.057,746151,58.0854,98012212,0.2779,3511,95.2881,167529585,38.9815,491978,4.6904,8246331,38.1798,481860,0.5491,965363,2.947,37193,4.1189,7241629,0.4391,5542,0.0224,39339,2.8465,35925,0.0215,37754,99.8296,1261289,99.8311,168365302,99.8294,1261287,99.831,168365139,0.0002,2,0.0001,163,0,0,0,0,58.473,738772,57.2707,96587137,58.473,738772,57.2707,96587137,0.3096,3911,95.0973,167281624,41.4153,522367,4.9011,8621234,40.6546,512772,0.6014,1057942,2.9094,36696,4.2867,7540513,0.3319,4186,0.0129,22779,0.0335,422,0.0017,2957,UT-UPHL-250411047375,raw,all
UT-UPHL-250411047375_seqkit_10,1956,260892,0.98,1996.32,266.27,99.8978,977,99.944,260746,0,0,0,0,165.19,99.8978,977,99.9134,130373,99.8978,977,99.9134,130373,0,0,0,0,0,0,0,0,59.9182,586,59.001,76988,59.9182,586,59.001,76988,1.0225,10,99.1427,129524,38.2805,374,0.8359,1092,37.564,367,0.6154,804,3.48,34,0.2074,271,0.2047,2,0.013,17,2.8659,28,0.0214,28,99.8978,977,99.9133,130293,99.8978,977,99.9133,130293,0,0,0,0,0,0,0,0,58.0777,568,56.9238,74232,58.0777,568,56.9238,74232,1.227,12,99.106,129474,41.8628,409,0.894,1168,41.3511,404,0.6269,819,4.2989,42,0.2671,349,0,0,0,0,0,0,0,0,UT-UPHL-250411047375,seqkit,10
UT-UPHL-250411047375_seqkit_30,5868,786349,2.273,2581.7,345.96,99.7955,2928,99.834,785044,0,0,0,0,165.67,99.8637,2930,99.8741,392815,99.8637,2930,99.8741,392815,0,0,0,0,0,0,0,0,58.5549,1718,57.7473,227126,58.5549,1718,57.7473,227126,0.9884,29,98.6796,390262,39.2833,1151,1.2971,5130,38.2935,1122,0.5851,2314,3.4471,101,0.6749,2669,0.4778,14,0.0372,147,3.0034,88,0.0233,92,99.7955,2928,99.7977,392244,99.7955,2928,99.7977,392244,0,0,0,0,0,0,0,0,56.987,1672,55.7978,219307,56.987,1672,55.7978,219307,1.3292,39,98.651,389634,42.862,1255,1.3477,5323,41.974,1229,0.653,2579,3.6885,108,0.6882,2718,0.2391,7,0.0066,26,0.0342,1,0.0013,5,UT-UPHL-250411047375,seqkit,30
UT-UPHL-250411047375_seqkit_50,9778,1304319,2.076,4708.92,628.14,99.7955,4879,99.8291,1302090,0.0205,1,0.0228,298,164.88,99.8977,4884,99.901,651697,99.8977,4884,99.901,651697,0,0,0,0,0,0,0,0,58.7237,2871,57.834,377276,58.7237,2871,57.834,377276,0.8386,41,98.5569,647430,39.1073,1910,1.4212,9336,38.104,1861,0.5881,3863,3.5422,173,0.7936,5213,0.5733,28,0.0396,260,2.8665,140,0.0219,144,99.8159,4880,99.809,650731,99.8159,4880,99.809,650731,0,0,0,0,0,0,0,0,57.7214,2822,56.5285,368552,57.7214,2822,56.5285,368552,1.3909,68,98.8455,646427,42.1516,2057,1.1531,7541,41.4139,2021,0.646,4225,3.4426,168,0.4963,3246,0.3279,16,0.0107,70,0.041,2,0.0014,9,UT-UPHL-250411047375,seqkit,50
UT-UPHL-250411047375_seqkit_100,19536,2610528,2.839,6881.62,919.57,99.7236,9741,99.7607,2604280,0.0205,2,0.023,600,165.21,99.8771,9756,99.8828,1304083,99.8771,9756,99.8828,1304083,0,0,0,0,0,0,0,0,58.2924,5694,57.323,748416,58.2924,5694,57.323,748416,0.5426,53,96.7827,1295821,39.6474,3868,3.1961,42793,38.7146,3777,0.5685,7611,3.1878,311,2.6002,34814,0.4305,42,0.0275,368,2.8598,279,0.0211,283,99.785,9747,99.7792,1302034,99.785,9747,99.7792,1302034,0,0,0,0,0,0,0,0,57.7498,5641,56.5882,738428,57.7498,5641,56.5882,738428,0.8395,82,92.9844,1293529,42.1155,4105,7.015,97587,41.3666,4032,0.6009,8359,3.1086,303,6.4042,89091,0.2975,29,0.0098,137,0.0205,2,0.0006,9,UT-UPHL-250411047375,seqkit,100
UT-UPHL-250411047375_seqkit_200,29300,3917991,3.372,8690.07,1162.04,99.7338,14611,99.765,3908784,0.0205,3,0.023,902,165.25,99.884,14633,99.8849,1957312,99.884,14633,99.8849,1957312,0,0,0,0,0,0,0,0,58.8055,8615,57.8955,1134502,58.8055,8615,57.8955,1134502,0.4232,62,96.2107,1945105,39.1034,5722,3.7682,76182,38.2833,5602,0.5586,11294,3.2119,470,3.1855,64402,0.4442,65,0.024,486,2.8634,419,0.0211,427,99.8089,14622,99.8005,1954516,99.8089,14622,99.8005,1954516,0,0,0,0,0,0,0,0,58.1502,8519,56.9722,1115758,58.1502,8519,56.9722,1115758,0.7645,112,91.3009,1941735,41.7248,6101,8.6974,184971,41.0272,5999,0.588,12505,3.1323,458,8.0981,172226,0.342,50,0.0113,240,0.0342,5,0.0017,36,UT-UPHL-250411047375,seqkit,200
UT-UPHL-250411047375_seqkit_300,39054,5221100,3.735,10455.66,1397.81,99.7235,19473,99.7554,5208330,0.0154,3,0.0173,902,165.28,99.8669,19501,99.8718,2607921,99.8669,19501,99.8718,2607921,0,0,0,0,0,0,0,0,58.8723,11496,57.9437,1513066,58.8723,11496,57.9437,1513066,0.379,74,96.9269,2591752,39.0493,7615,3.0519,81606,38.198,7449,0.5636,15071,3.2357,631,2.4684,66003,0.4359,85,0.0199,532,2.8614,558,0.0212,566,99.8054,19489,99.8026,2604679,99.8054,19489,99.8026,2604679,0,0,0,0,0,0,0,0,58.1298,11351,56.958,1486508,58.1298,11351,56.958,1486508,0.6709,131,93.1308,2587580,41.7466,8136,6.8679,190820,40.9924,7989,0.6036,16771,3.1402,612,6.2538,173758,0.3233,63,0.0105,291,0.0308,6,0.0013,37,UT-UPHL-250411047375,seqkit,300
UT-UPHL-250411047375_seqkit_400,58578,7827246,3.774,15521.04,2073.94,99.7371,29212,99.7727,7809454,0.0102,3,0.0115,902,165,99.8737,29252,99.8822,3910089,99.8737,29252,99.8822,3910089,0,0,0,0,0,0,0,0,58.9983,17280,58.059,2272835,58.9983,17280,58.059,2272835,0.3107,91,96.8935,3886066,38.9307,11388,3.0849,123724,38.1102,11148,0.5552,22269,3.1656,926,2.5075,100567,0.4547,133,0.0221,888,2.916,853,0.0216,866,99.8088,29233,99.8091,3905076,99.8088,29233,99.8091,3905076,0,0,0,0,0,0,0,0,58.5476,17148,57.3665,2244489,58.5476,17148,57.3665,2244489,0.5702,167,94.326,3879831,41.3334,12083,5.6729,233340,40.6116,11872,0.6013,24733,3.1129,910,5.0602,208138,0.3318,97,0.0114,469,0.0239,7,0.001,43,UT-UPHL-250411047375,seqkit,400
UT-UPHL-250411047375_seqkit_500,97604,13034311,5.601,17426.64,2327.2,99.7213,48666,99.7578,13002742,0.0123,6,0.0138,1802,164.95,99.8627,48735,99.8754,6510580,99.8627,48735,99.8754,6510580,0,0,0,0,0,0,0,0,58.8562,28723,57.9031,3774535,58.8562,28723,57.9031,3774535,0.2684,131,96.5383,6470692,39.0664,19039,3.4398,230560,38.2846,18658,0.5506,36905,3.0491,1486,2.8666,192138,0.4309,210,0.0226,1517,2.9486,1437,0.0219,1466,99.7951,48702,99.7991,6502517,99.7951,48702,99.7991,6502517,0,0,0,0,0,0,0,0,58.4894,28544,57.2853,3732483,58.4894,28544,57.2853,3732483,0.4098,200,94.5859,6460888,41.3823,20154,5.4129,369741,40.6554,19800,0.5967,40760,3.0163,1469,4.8047,328192,0.3244,158,0.0116,789,0.0308,15,0.0012,80,UT-UPHL-250411047375,seqkit,500
UT-UPHL-250411047375_seqkit_1000,195170,26071549,6.884,28351,3787.23,99.7407,97332,99.7716,26012006,0.0154,15,0.0173,4512,164.88,99.8791,97467,99.8875,13024240,99.8791,97467,99.8875,13024240,0,0,0,0,0,0,0,0,58.9701,57546,58.0219,7565416,58.9701,57546,58.0219,7565416,0.2869,280,95.6793,12944424,39.0327,38044,4.2995,581677,38.2058,37238,0.546,73867,3.0144,2938,3.7307,504725,0.4555,444,0.0228,3085,2.841,2769,0.0212,2864,99.8166,97406,99.8167,13008752,99.8166,97406,99.8167,13008752,0,0,0,0,0,0,0,0,58.4219,57011,57.2181,7457025,58.4219,57011,57.2181,7457025,0.3535,345,94.7569,12924904,41.4646,40389,5.2419,715004,40.7018,39646,0.5995,81770,3.0245,2946,4.6284,631317,0.3521,343,0.0141,1917,0.0277,27,0.0012,161,UT-UPHL-250411047375,seqkit,1000
UT-UPHL-250411047375_seqkit_5000,975284,130225628,25.883,37681.01,5031.39,99.7675,486508,99.7985,129963170,0.0111,54,0.0125,16250,164.8,99.8923,487117,99.9001,65064396,99.8921,487116,99.9,65064362,0.0002,1,0.0001,34,0,0,0,0,59.1225,288306,58.1453,37869703,59.1225,288306,58.1453,37869703,0.2805,1368,95.2914,64662738,38.9173,189573,4.6874,3180758,38.1243,185710,0.5482,371973,2.9336,14290,4.1167,2793520,0.4469,2177,0.0225,15265,2.8155,13715,0.0213,14420,99.8333,486829,99.8339,64988054,99.8331,486828,99.8339,64988020,0.0002,1,0.0001,34,0,0,0,0,58.5446,285488,57.3369,37324119,58.5446,285488,57.3369,37324119,0.3156,1539,95.282,64569422,41.3468,201288,4.7164,3196151,40.5958,197632,0.6027,408434,2.9029,14132,4.1002,2778602,0.3356,1634,0.0135,9115,0.032,156,0.0016,1083,UT-UPHL-250411047375,seqkit,5000
UT-UPHL-250411047375_seqkit_10000,1951260,260540022,48.569,40175.03,5364.33,99.7651,973338,99.7963,260009184,0.0124,121,0.014,36436,164.8,99.8928,974584,99.9017,130175611,99.8927,974583,99.9016,130175577,0.0001,1,0,34,0,0,0,0,59.0947,576546,58.123,75736393,59.0947,576546,58.123,75736393,0.2761,2694,95.2833,129371619,38.9488,379589,4.6954,6375181,38.1462,371767,0.5486,744884,2.9462,28713,4.1246,5600164,0.4375,4264,0.0222,30133,2.8352,27631,0.0213,28975,99.8304,973975,99.8318,130017260,99.8302,973973,99.8317,130017097,0.0002,2,0.0001,163,0,0,0,0,58.4746,570496,57.276,74594182,58.4746,570496,57.276,74594182,0.311,3034,95.1138,129180529,41.4147,403369,4.8846,6634094,40.6543,395963,0.6015,816892,2.9105,28348,4.2701,5799531,0.333,3243,0.013,17671,0.0328,319,0.0016,2168,UT-UPHL-250411047375,seqkit,10000
UT-UPHL-250411068396_bbnorm_10,4886,633084,1.921,2543.27,329.53,97.3393,2378,97.5747,617730,0,0,0,0,165.75,98.6083,2409,98.7439,312477,98.6083,2409,98.7439,312477,0,0,0,0,0,0,0,0,49.7749,1216,49.1891,155660,49.7749,1216,49.1891,155660,1.6373,40,98.7015,309064,48.9,1178,1.2899,4039,47.8207,1152,0.9986,3127,3.2379,78,0.2085,653,0.9963,24,0.0827,259,1.1208,27,0.0086,27,97.6668,2386,97.6531,309201,97.6668,2386,97.6531,309201,0,0,0,0,0,0,0,0,46.7049,1141,45.6552,144559,46.7049,1141,45.6552,144559,1.5555,38,98.0966,304126,52.1794,1245,1.9014,5895,51.0059,1217,1.5621,4843,3.6044,86,0.2664,826,0.964,23,0.0729,226,0.1257,3,0.0019,6,UT-UPHL-250411068396,bbnorm,10
UT-UPHL-250411068396_bbnorm_30,15288,1964614,3.012,5075.64,652.26,98.6133,7538,98.6807,1938694,0,0,0,0,163.42,99.4113,7599,99.4163,976684,99.4113,7599,99.4163,976684,0,0,0,0,0,0,0,0,52.4594,4010,52.093,511771,52.4594,4010,52.093,511771,0.7457,57,98.6452,967609,46.6904,3548,1.347,13213,45.6771,3471,0.858,8416,3.4478,262,0.4296,4214,0.9343,71,0.0594,583,1.0001,76,0.0077,76,98.8749,7558,98.7971,970381,98.8749,7558,98.7971,970381,0,0,0,0,0,0,0,0,48.7572,3727,48.1127,472561,48.7572,3727,48.1127,472561,1.1512,88,98.2608,957856,50.688,3831,1.7377,16939,49.5237,3743,1.2232,11924,3.7311,282,0.4543,4429,0.9394,71,0.0601,586,0.0794,6,0.0015,15,UT-UPHL-250411068396,bbnorm,30
UT-UPHL-250411068396_bbnorm_50,24874,3218735,3.578,6951.39,899.52,98.7859,12286,98.8575,3181960,0,0,0,0,164.56,99.5497,12381,99.5861,1602876,99.5497,12381,99.5861,1602876,0,0,0,0,0,0,0,0,53.8635,6699,53.2701,857403,53.8635,6699,53.2701,857403,0.6915,86,95.4338,1588871,45.3679,5617,4.5587,75898,44.2937,5484,0.777,12936,3.2469,402,3.725,62018,0.8885,110,0.0567,944,0.945,117,0.0075,125,98.9708,12309,98.9109,1591671,98.9708,12309,98.9109,1591671,0,0,0,0,0,0,0,0,50.5588,6288,49.6761,799386,50.5588,6288,49.6761,799386,0.8201,102,95.1159,1573217,48.9154,6021,4.8823,80754,47.8268,5887,1.0602,17535,3.534,435,3.7684,62329,0.9099,112,0.0538,890,0.0812,10,0.0018,29,UT-UPHL-250411068396,bbnorm,50
UT-UPHL-250411068396_bbnorm_100,48702,6346315,4.462,10915.71,1422.42,99.1007,24132,99.1377,6291590,0,0,0,0,165.84,99.729,24285,99.7365,3165178,99.729,24285,99.7365,3165178,0,0,0,0,0,0,0,0,55.5378,13524,54.7251,1736723,55.5378,13524,54.7251,1736723,0.6037,147,96.2011,3139750,43.6195,10593,3.7901,123699,42.3018,10273,0.71,23172,3.5701,867,3.0198,98557,0.8853,215,0.0604,1970,1.1447,278,0.0088,286,99.2362,24165,99.1719,3146499,99.2362,24165,99.1719,3146499,0,0,0,0,0,0,0,0,53.4064,13005,52.4108,1662875,53.4064,13005,52.4108,1662875,0.6365,155,96.2838,3115428,46.1825,11160,3.7148,120199,44.9866,10871,0.9101,29448,3.5258,852,2.7559,89172,0.7945,192,0.0488,1579,0.0538,13,0.0014,44,UT-UPHL-250411068396,bbnorm,100
UT-UPHL-250411068396_bbnorm_200,94082,12340159,6.145,15309.51,2008.05,99.2347,46681,99.2501,12247622,0.0064,3,0.0073,904,166.61,99.8066,46950,99.8136,6159148,99.8066,46950,99.8136,6159148,0,0,0,0,0,0,0,0,56.3721,26518,55.4312,3420466,56.3721,26518,55.4312,3420466,0.4974,234,95.5067,6112234,42.8328,20110,4.4851,287036,41.5761,19520,0.6618,42357,3.5314,1658,3.7602,240646,0.9244,434,0.063,4033,1.099,516,0.0082,524,99.3431,46732,99.2864,6125481,99.3431,46732,99.2864,6125481,0,0,0,0,0,0,0,0,54.4142,25597,53.2684,3286397,54.4142,25597,53.2684,3286397,0.5017,236,96.1428,6070899,45.226,21135,3.8567,243529,44.0319,20577,0.8054,50859,3.58,1673,2.9928,188980,0.9116,426,0.0584,3690,0.0214,10,0.0005,33,UT-UPHL-250411068396,bbnorm,200
UT-UPHL-250411068396_bbnorm_300,139632,18357527,6.954,20078.56,2639.74,99.3325,69350,99.3438,18237066,0.0072,5,0.0082,1510,167.06,99.8467,69709,99.8519,9165631,99.8467,69709,99.8519,9165631,0,0,0,0,0,0,0,0,57.0886,39857,56.0945,5149041,57.0886,39857,56.0945,5149041,0.4884,341,95.701,9098582,42.0634,29322,4.2896,407827,40.8469,28474,0.6348,60351,3.5175,2452,3.5938,341671,0.8693,606,0.0611,5805,1.2696,885,0.0094,893,99.4271,69416,99.3738,9120826,99.4271,69416,99.3738,9120826,0,0,0,0,0,0,0,0,55.2825,38596,54.0296,4958996,55.2825,38596,54.0296,4958996,0.5257,367,95.6668,9045432,44.399,30820,4.3329,409685,43.2566,30027,0.7447,70414,3.4819,2417,3.5358,334315,0.8226,571,0.0524,4956,0.0144,10,0.0003,24,UT-UPHL-250411068396,bbnorm,300
UT-UPHL-250411068396_bbnorm_400,184870,24373152,9.264,19954.82,2630.83,99.379,91861,99.3883,24224070,0.0108,10,0.0123,3006,167.54,99.8669,92312,99.8688,12170961,99.8669,92312,99.8688,12170961,0,0,0,0,0,0,0,0,57.2803,52947,56.2166,6851093,57.2803,52947,56.2166,6851093,0.4555,421,96.5216,12082614,41.9057,38684,3.469,434252,40.6209,37498,0.6369,79731,3.6669,3385,2.7726,347081,0.8666,800,0.0594,7440,1.2653,1168,0.0094,1176,99.4667,91942,99.4143,12114830,99.4667,91942,99.4143,12114830,0,0,0,0,0,0,0,0,55.3448,51158,54.0285,6584027,55.3448,51158,54.0285,6584027,0.5247,485,95.9394,12017214,44.3573,40783,4.0603,508581,43.1587,39681,0.7267,91024,3.611,3320,3.2813,411014,0.8342,767,0.0522,6543,0.0152,14,0.0004,49,UT-UPHL-250411068396,bbnorm,400
UT-UPHL-250411068396_bbnorm_500,228774,30170637,9.641,23728.81,3129.35,99.4116,113714,99.4187,29995260,0.0096,11,0.011,3306,167.89,99.8776,114247,99.8812,15068128,99.8776,114247,99.8812,15068128,0,0,0,0,0,0,0,0,57.4043,65663,56.3222,8496788,57.4043,65663,56.3222,8496788,0.4275,489,95.6728,14960673,41.7639,47714,4.3181,675228,40.4711,46237,0.6177,96585,3.5756,4085,3.64,569201,0.8876,1014,0.0604,9442,1.2429,1420,0.0091,1428,99.4921,113806,99.4433,15000611,99.4921,113806,99.4433,15000611,0,0,0,0,0,0,0,0,55.689,63701,54.3712,8201674,55.689,63701,54.3712,8201674,0.4668,534,96.2933,14882878,44.0267,50105,3.7064,572856,42.815,48726,0.7067,109219,3.5262,4013,2.945,455168,0.855,973,0.0548,8469,0.0123,14,0.0003,45,UT-UPHL-250411068396,bbnorm,500
UT-UPHL-250411068396_bbnorm_1000,438888,58124659,15.298,28689.6,3799.54,99.4564,218251,99.4521,57806190,0.0087,19,0.0098,5720,168.41,99.9089,219244,99.9124,29037748,99.9084,219243,99.912,29037631,0.0005,1,0.0004,117,0,0,0,0,57.5782,126352,56.4334,16401357,57.5782,126352,56.4334,16401357,0.412,904,96.4564,28832708,41.5359,91065,3.5335,1056236,40.2839,88320,0.6146,183730,3.5353,7751,2.8577,854211,0.9163,2009,0.0612,18295,1.3496,2959,0.0101,3015,99.5151,218380,99.4666,28906433,99.5147,218379,99.4662,28906316,0.0005,1,0.0004,117,0,0,0,0,56.1054,123120,54.729,15905030,56.1054,123120,54.729,15905030,0.4634,1017,96.3336,28686686,43.6203,95258,3.6659,1091653,42.4219,92641,0.6823,203184,3.4939,7630,2.9284,872038,0.8563,1870,0.0552,16431,0.0142,31,0.0004,132,UT-UPHL-250411068396,bbnorm,1000
UT-UPHL-250411068396_bbnorm_5000,1792648,240181659,53.861,33282.71,4459.27,99.7707,894269,99.7874,239670958,0.0088,79,0.0099,23786,170.11,99.9414,895799,99.942,120044350,99.9412,895797,99.9419,120044158,0.0002,2,0.0002,192,0,0,0,0,56.2607,504278,55.1736,66271211,56.2607,504278,55.1736,66271211,0.3645,3267,97.1338,119241054,42.2521,378494,2.849,3497401,40.9484,366815,0.5914,726022,3.1985,28652,2.2119,2715259,0.747,6692,0.0457,56120,2.3464,21019,0.0172,21154,99.8194,894705,99.8054,119834076,99.8192,894703,99.8053,119833884,0.0002,2,0.0002,192,0,0,0,0,55.5945,498307,54.2844,65177987,55.5945,498307,54.2844,65177987,0.4001,3586,97.3065,118993057,44.3033,396384,2.693,3293196,43.0632,385289,0.6496,794433,3.1559,28236,2.0057,2452765,0.6642,5943,0.0376,45998,0.0161,144,0.0005,588,UT-UPHL-250411068396,bbnorm,5000
UT-UPHL-250411068396_bbnorm_10000,2682968,361243988,80.43,33357.85,4491.41,99.8171,1339031,99.8389,360662140,0.0068,91,0.0076,27406,170.73,99.947,1340773,99.9463,180568836,99.9468,1340771,99.9462,180568644,0.0001,2,0.0001,192,0,0,0,0,55.7729,748184,54.6991,98822563,55.7729,748184,54.6991,98822563,0.3541,4750,97.61,179396142,42.4621,569321,2.3695,4354945,41.0519,550413,0.5811,1067987,3.29,44112,1.7519,3219776,0.633,8487,0.0366,67182,2.7857,37350,0.0204,37525,99.8632,1339649,99.8529,180312550,99.8631,1339647,99.8528,180312358,0.0001,2,0.0001,192,0,0,0,0,55.3667,742736,54.0726,97643251,55.3667,742736,54.0726,97643251,0.3872,5194,97.7665,179092690,44.5562,596897,2.2331,4090603,43.218,578970,0.6386,1169792,3.2319,43296,1.5675,2871489,0.5278,7070,0.0269,49322,0.0149,199,0.0004,746,UT-UPHL-250411068396,bbnorm,10000
UT-UPHL-250411068396_raw_all,3024784,407698022,88.445,34199.46,4609.6,99.8204,1509675,99.8447,407064894,0.006,91,0.0067,27406,170.61,99.9418,1511512,99.9418,203782604,99.9417,1511510,99.9417,203782412,0.0001,2,0.0001,192,0,0,0,0,56.198,849934,55.1812,112515171,56.198,849934,55.1812,112515171,0.3538,5351,97.7523,202474124,41.9872,634642,2.2269,4612514,40.7187,615468,0.5765,1194005,3.1083,46983,1.616,3347239,0.6016,9093,0.0344,71270,2.836,42866,0.0209,43205,99.867,1510381,99.8588,203508958,99.8669,1510379,99.8587,203508766,0.0001,2,0.0001,192,0,0,0,0,55.8473,844630,54.6148,111303102,55.8473,844630,54.6148,111303102,0.3893,5888,97.9022,202150854,44.0742,665688,2.0973,4330503,42.87,647500,0.6328,1306544,3.0535,46119,1.4401,2973532,0.4938,7459,0.0244,50427,0.0196,296,0.0005,1133,UT-UPHL-250411068396,raw,all
UT-UPHL-250411068396_seqkit_10,1976,263563,0.963,2051.78,273.67,99.8988,987,99.8926,263280,0,0,0,0,168.13,100,988,100,131767,100,988,100,131767,0,0,0,0,0,0,0,0,58.8057,581,57.9902,76412,58.8057,581,57.9902,76412,1.0121,10,99.3141,131042,39.9798,395,0.6677,881,39.0688,386,0.5116,675,2.0243,20,0.1364,180,0.4049,4,0.0197,26,2.4291,24,0.0182,24,99.8988,987,99.8854,131645,99.8988,987,99.8854,131645,0,0,0,0,0,0,0,0,56.3765,557,55.2725,72847,56.3765,557,55.2725,72847,1.1134,11,99.2419,130785,43.5664,430,0.7581,999,42.8571,423,0.6329,834,1.925,19,0.1055,139,0.2026,2,0.0197,26,0,0,0,0,UT-UPHL-250411068396,seqkit,10
